user_id,Gender,AGE,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35
131,Nam,From 25 to 34 ,,,,,,,,,,,,,,,,,,,,,,317400,6,14,14,,,,3,0,NO,300000,4,1,300000
132,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,348000,3,,,,,,0,0,NO,500000,5,9,211084.4444
133,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,108800,2,,,,,,0,0,NO,200000,6,31,94502.48387
134,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,153800,4,,,,,,0,0,YES,,5,3,275666.6667
135,Female,Trên 55 ,,,,,,,,,,,,,,,,,,,,,,274850,11,8,8,,,,0,0,NO,,3,,
136,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,314300,8,,,,,,0,0,NO,300000,4,1,300000
137,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,301800,2,,,,,,0,0,NO,316666.6667,6,12,269069.25
138,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,102000,1,,,,,,0,2,NO,53333.33333,6,5,47480
139,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,375200,4,,,,,,0,0,NO,200000,6,11,155625.1818
140,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,252800,3,,,,,,0,0,NO,,2,,
141,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,222330,3,,,,,,0,0,NO,300000,5,4,354031.75
142,Female,From 25 to 34 ,,,,,,,,,,,,,,,,,,,,,,123600,3,12,12,,,,0,0,NO,,3,,
143,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,108000,15,,,,,,0,0,NO,10000,3,1,10000
144,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,107770,1,,,,,,0,0,NO,100000,4,1,100000
145,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,103150,8,,,,,,0,0,NO,,3,,
146,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,139450,9,,,,,,0,0,NO,210000,7,23,109680.3478
147,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,133300,2,,,,,,0,0,NO,,3,3,366666.6667
148,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,100100,5,,,,,,0,0,NO,40000,3,1,40000
149,Female,From 25 to 34 ,,,,,,,,,,,,,,,,,,,,,,130600,4,,23,,,,0,0,NO,,5,,
150,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,112500,2,,,,,,2,0,NO,91000,3,1,91000
151,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,139000,1,,,,,,0,0,NO,,3,,
152,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,120400,4,,,,,,0,2,NO,200000,6,21,545136.8571
153,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,100740,3,,,,,,0,0,NO,57000,6,55,1227203.745
154,Female,From 25 to 34 ,,,,,,,,,,,,,,,,,,,,,,140700,4,7.75,7.75,,,,1,0,NO,,4,1,100000
155,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,87600,4,,,,,,0,0,NO,,3,5,10000
156,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,339500,17,,,,,,0,2,NO,187500,5,4,182672.75
157,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,136100,11,,,,,,0,2,NO,400000,3,6,129683.3333
158,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,110000,20,,,,,,0,0,NO,,3,,
159,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,303900,16,,,,,,0,0,NO,,3,,
160,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,105400,3,,,,,,0,0,NO,,2,,
161,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,307650,5,,,,,,0,0,NO,,2,,
162,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,274400,10,,,,,,0,0,NO,300000,5,1,300000
163,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,316200,3,,,,,,2,0,NO,,4,2,155000
164,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,312100,24,,,,,,0,2,NO,200000,6,5,107701.8
165,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,197800,2,,,,,,0,0,YES,100000,4,26,1082783
166,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,111100,4,,,,,,4,0,NO,385000,6,23,252264.913
167,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,327000,3,,,,,,0,0,NO,,3,,
168,Female,From 45 to 54 ,,,,,,,,,,,,,,,,,,,,,,250960,3,13,13,,,,0,0,NO,,5,1,68595
169,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,138800,4,,,,,,0,0,NO,200000,6,11,151507.0909
170,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,113900,2,,,,,,0,0,NO,100000,5,6,96277.33333
171,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,166360,4,,,,,,0,0,YES,,2,,
172,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,108000,15,,,,,,0,2,NO,500000,4,3,317689.3333
173,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,172700,2,,,,,,1,0,NO,606850,4,3,421233.3333
174,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,109900,2,,,,,,0,0,NO,,4,2,40000
175,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,117300,4,,,,,,1,0,NO,,3,1,10000
176,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,115200,4,,,,,,0,0,NO,,2,,
177,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,381700,22,,,,,,2,0,NO,,3,,
178,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,301800,2,,,,,,0,0,NO,246000,3,1,246000
179,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,315300,10,,,,,,0,0,NO,250000,7,9,165954.4444
180,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,321250,8,,,,,,3,2,NO,267000,4,1,267000
181,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,107900,4,,,,,,0,0,NO,,4,2,346614.5
182,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,101400,13,,,,,,0,0,NO,,5,,
183,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,123350,7,,,,,,0,0,NO,,3,,
184,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,141700,2,,,,,,2,0,YES,200000,4,1,200000
185,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,195200,4,,,,,,0,0,NO,,2,,
186,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,77800,15,,,,,,0,0,NO,200000,4,2,155050
187,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,196800,2,,,,,,0,0,YES,,2,,
188,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,156600,3,,,,,,0,0,NO,,5,24,65621.41667
189,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,120000,20,,,,,,0,0,NO,98000,5,16,236903.125
190,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,313700,7,,,,,,0,0,NO,,2,,
191,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,107950,1,,,,,,0,0,NO,,2,,
192,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,330700,18,,,,,,1,0,NO,,4,,
193,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,120000,2,,,,,,0,0,YES,2166666.667,5,3,2166666.667
194,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,609400,16,,,,,,0,0,NO,,2,,
195,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,316300,3,,,,,,0,0,NO,200000,3,8,178187.5
196,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,147900,2,,,,,,0,0,NO,200000,5,10,260717.1
197,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,103300,5,,,,,,0,0,NO,67000,4,23,64673.91304
198,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,118400,6,,,,,,0,0,NO,,2,,
199,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,196800,6,,,,,,0,0,NO,900000,4,21,521624.7619
200,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,184900,4,,,,,,0,0,NO,,2,,
201,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,115940,3,,,,,,0,0,NO,,2,,
202,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,421500,16,,,,,,0,0,NO,200000,6,20,274957.2
203,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,104000,1,,,,,,0,0,YES,,3,2,2608320
204,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,183250,3,,,,,,0,0,NO,67500,7,22,110717.1818
205,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,439200,24,,,,,,0,0,NO,,4,1,188200
206,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,212300,5,,,,,,0,0,NO,,2,,
207,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,135900,1,,,,,,0,0,NO,,4,,
208,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,416530,14,,,,,,0,0,NO,900000,6,33,1434360.606
209,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,109500,4,,,,,,0,0,NO,80500,3,1,80500
210,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,122900,2,,,,,,3,0,NO,,4,3,300000
211,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,102200,2,,,,,,0,0,NO,,6,9,77677.77778
212,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,302000,18,,,,,,0,0,NO,160000,3,1,160000
213,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,302400,12,,,,,,0,0,NO,150400,4,2,108950
214,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,101800,4,,,,,,0,0,NO,500000,5,8,138661.125
215,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,143200,1,,,,,,0,0,NO,150000,4,1,150000
216,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,150000,25,,,,,,0,0,NO,,5,3,96666.66667
217,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,122200,10,,,,,,0,0,NO,,2,,
218,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,171106,2,,,,,,0,0,NO,,4,5,374469.2
219,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,365360,9,,,,,,0,1,NO,625000,6,32,138737
220,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,240800,2,,,,,,0,0,NO,182800,5,1,182800
221,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,872400,24,,,,,,0,0,NO,600000,4,2,408742
222,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,115200,10,,,,,,0,0,NO,,3,,
223,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,170450,5,,,,,,0,0,NO,,4,18,243650.8889
224,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,104000,3,,,,,,0,0,NO,130000,6,113,99933.90265
225,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,101400,13,,,,,,0,0,NO,50000,5,7,112021.4286
226,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,232850,10,,,,,,0,2,NO,,4,1,100000
227,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,400100,10,,,,,,0,0,NO,,3,,
228,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,116700,3,,,,,,27,12,NO,1000000,6,3,666666.6667
229,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,150900,1,,,,,,0,0,NO,,3,,
230,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,102800,7,,,,,,0,0,NO,,3,,
231,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,100900,5,,,,,,0,0,NO,,4,,
232,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,145700,2,,,,,,1,0,NO,250000,6,5,146220
233,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,112500,5,,,,,,0,0,NO,,2,,
234,Female,From 25 to 34 ,,,,,,,,,,,,,,,,,,,,,,361810,16,,,,,,0,0,NO,,4,1,10000
235,Female,From 35 to 44 ,,,,,,,,,,,,,,,,,,,,,,301600,28,10,10,,,,1,0,NO,,4,4,100000
236,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,107770,1,,,,,,1,0,NO,127885,5,2,127885
237,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,102300,6,,,,,,0,0,NO,,3,1,10000
238,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,119850,2,,,,,,0,0,NO,,4,,
239,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,110210,6,,,,,,0,2,NO,77210,6,2,43605
240,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,137700,10,,,,,,3,0,NO,92550,7,7,59214.28571
241,Female,From 35 to 44 ,,,,,,,,,,,,,,,,,,,,,,201000,11,,,,,,0,0,NO,,4,,
242,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,105300,5,,,,,,0,1,NO,407866.6667,5,14,332587
243,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,128000,4,,,,,,0,2,NO,90000,3,1,90000
244,Female,From 25 to 34 ,,,,,,,,,,,,,,,,,,,,,,102200,10,9,9,,,,0,1,NO,,5,9,89385.55556
245,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,307500,4,,,,,,0,0,NO,,2,,
246,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,100400,6,,,,,,0,0,NO,78400,5,12,64866.66667
247,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,248100,5,,,,,,0,0,NO,200100,3,3,123366.6667
248,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,427000,5,,,,,,0,0,NO,,4,,
249,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,132900,3,,,,,,0,0,NO,,6,17,157976.8824
250,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,162045,2,,,,,,0,0,NO,,4,5,377054.2
251,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,146400,3,,,,,,0,0,NO,,4,,
252,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,444100,5,,,,,,0,0,NO,140000,4,9,81244.44444
253,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,126600,9,,,,,,2,4,NO,240000,3,8,185000
254,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,104700,2,,,,,,0,0,NO,,5,12,225022.3333
255,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,102000,1,,,,,,0,0,NO,80000,7,8,677300
256,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,108000,18,,,,,,0,0,NO,,2,,
257,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,168600,5,,,,,,0,0,NO,500000,4,2,330252.5
258,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,251100,3,,,,,,0,0,NO,113333.3333,7,67,143863.403
259,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,150200,8,,,,,,0,0,NO,,3,,
260,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,105600,17,,,,,,0,0,NO,200000,3,3,200000
261,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,178500,13,,,,,,0,0,NO,116000,3,1,116000
262,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,131000,5,,,,,,0,0,NO,,2,,
263,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,156000,1,,,,,,6,0,NO,134000,3,1,134000
264,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,110000,4,,,,,,0,0,NO,76000,3,1,76000
265,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,334800,5,,,,,,0,0,NO,,3,,
266,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,117800,3,,,,,,4,0,NO,,4,,
267,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,150900,1,,,,,,0,0,NO,,2,,
268,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,125500,2,,,,,,0,0,NO,,4,,
269,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,110600,4,,,,,,0,0,NO,140000,5,20,84950.1
270,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,121000,4,,,,,,1,3,NO,200000,5,1,200000
271,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,116400,6,,,,,,0,2,NO,,4,2,329080
272,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,120200,2,,,,,,0,0,NO,,2,,
273,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,388100,10,,,,,,1,0,NO,246666.6667,5,10,279610.2
274,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,123575,2,,,,,,0,0,NO,31575,4,1,31575
275,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,138800,4,,,,,,0,0,YES,116800,3,3,705600
276,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,283200,6,,,,,,1,1,NO,,5,14,1389212.857
277,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,110400,5,,,,,,0,0,NO,,5,2,32000
278,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,169000,2,,,,,,0,0,NO,51000,3,1,51000
279,Nam,From 35 to 44 ,,,,,,,,,,,,,,,,,,,,,,114900,3,,,,,,0,1,NO,,4,3,27333.33333
280,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,131200,4,,,,,,0,0,NO,109200,3,2,109200
281,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,104400,10,,,,,,0,0,NO,,3,,
282,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,102300,3,,,,,,0,1,YES,500000,4,4,325000
283,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,120700,3,,,,,,4,2,NO,,5,1,2400000
284,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,104700,3,,,,,,1,0,NO,,8,12,123436.4167
285,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,102500,10,,,,,,0,0,NO,56666.66667,5,26,54118.57692
286,Nam,No infor,,,,,,,,,,,,,,,,,,,,,,511270,11,,7,,,,0,0,NO,,3,,
287,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,106400,9,,,,,,0,0,NO,100000,3,1,100000
288,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,589100,10,,,,,,0,0,NO,,3,,
289,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,159000,1,,,,,,0,0,NO,,4,2,50504
290,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,56900,1,,,,,,0,2,NO,62450,4,3,46833.33333
291,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,106400,14,,,,,,0,0,NO,75714.28571,8,17,94357.88235
292,No infor,From 18 to 24 ,,,,,,,,,,,,,,,,,,,,,,124100,12,,,,,,0,1,NO,200000,5,4,550000
293,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,130320,7,,,,,,0,0,NO,,2,,
294,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,107900,11,,,,,,0,0,NO,,3,,
295,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,106000,4,,,,,,0,0,NO,,2,,
296,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,120900,2,,,,,,0,0,NO,,4,1,8000
297,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,113200,4,,,,,,0,0,YES,100000,5,5,327607.6
298,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,126600,8,,,,,,0,0,NO,200000,6,12,359972.1667
299,Female,From 25 to 34 ,,,,,,,,,,,,,,,,,,,,,,200615,6,10,10,,,,2,0,NO,150000,8,6,189973.5
300,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,198000,2,,,,,,0,0,NO,,2,,
301,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,115100,3,,,,,,0,0,NO,280000,6,23,135757.5217
302,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,36200,2,,,,,,0,8,NO,100000,3,18,76252.88889
303,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,172500,9,,,,,,2,0,NO,200000,6,9,139409.3333
304,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,105300,4,,,,,,0,1,NO,,2,,
305,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,116500,11,,,,,,2,0,NO,75000,4,1,75000
306,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,147600,2,,,,,,0,0,NO,,2,,
307,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,110500,8,,,,,,0,0,YES,1250000,7,6,1280500
308,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,312500,10,,,,,,0,0,NO,,2,,
309,Nam,From 25 to 34 ,,,,,,,,,,,,,,,,,,,,,,100000,3,,,,,,0,0,NO,76566,7,20,140355
310,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,153540,2,,,,,,0,0,NO,,2,,
311,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,639000,6,,,,,,0,0,YES,,5,11,292438.9091
312,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,108800,14,,,,,,0,2,NO,,6,27,1507281.889
313,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,264020,3,,,,,,0,0,NO,2500000,3,13,1047374
314,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,159000,1,,,,,,0,0,NO,,3,,
315,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,123600,1,,,,,,0,0,NO,,3,,
316,Female,From 35 to 44 ,,,,,,,,,,,,,,,,,,,,,,360200,8,6,6,,,,0,0,NO,200000,4,2,200000
317,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,147800,3,,,,,,0,0,NO,,2,,
318,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,312500,11,,,,,,2,0,NO,,3,,
319,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,128850,9,,,,,,0,0,NO,,4,,
320,Female,From 18 to 24 ,,,,,,,,,,,,,,,,,,,,,,119020,8,,,,,,0,3,NO,,6,1,19000
321,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,158300,15,,,,,,0,0,NO,,2,,
322,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,105600,8,,,,,,0,0,NO,70000,5,3,87200
323,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,208100,14,,,,,,0,0,NO,460000,5,23,362781.913
324,Female,From 25 to 34 ,,,,,,,,,,,,,,,,,,,,,,158800,4,,,,,,0,0,NO,,2,,
325,Female,From 35 to 44 ,,,,,,,,,,,,,,,,,,,,,,130950,14,,,,,,0,0,NO,,2,,
326,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,109400,7,,,,,,0,0,YES,1166666.667,6,21,577137.4762
327,Female,From 25 to 34 ,,,,,,,,,,,,,,,,,,,,,,131734,2,,,,,,0,0,NO,,3,,
328,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,233900,15,,,,,,0,0,NO,,3,3,134866.6667
329,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,106900,3,,,,,,0,0,NO,,3,,
330,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,102900,7,,,,,,2,0,NO,,5,6,100250
331,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,120700,1,,,,,,4,0,NO,300000,7,5,177327.4
332,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,115200,4,,,,,,0,0,NO,,3,,
333,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,104100,3,,,,,,0,0,NO,,4,,
334,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,104700,9,,,,,,0,0,NO,25000,4,1,25000
335,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,135800,2,,,,,,0,0,NO,,3,2,10000
336,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,166400,9,,,,,,0,0,NO,111400,5,8,133092.5
337,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,706700,33,,,,,,4,1,NO,800000,4,1,800000
338,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,100200,8,,,,,,0,1,NO,20000,4,3,20000
339,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,102900,7,,,,,,0,0,NO,79900,3,2,79900
340,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,105000,1,,,,,,0,0,NO,,2,1,20000
341,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,103300,2,,,,,,0,0,NO,500000,5,11,260547.6364
342,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,136900,14,,,,,,0,0,NO,,3,,
343,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,212500,3,,,,,,0,0,NO,,2,,
344,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,105800,2,,,,,,0,0,NO,,4,2,28895.5
345,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,319200,24,,,,,,0,0,NO,169200,3,1,169200
346,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,558500,10,,,,,,0,0,NO,,3,,
347,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,115800,3,,,,,,0,0,NO,500000,6,12,227564.9167
348,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,109000,1,,,,,,11,0,NO,35500,7,3,39666.66667
349,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,366200,13,,,,,,0,0,NO,833333.3333,4,26,577277.5385
350,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,357052,13,,,,,,0,0,NO,,2,,
351,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,125800,2,,,,,,1,0,NO,500000,5,4,293594.5
352,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,114800,8,,,,,,0,2,NO,,3,,
353,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,100860,2,,,,,,0,1,NO,145454.5455,7,92,59930.31522
354,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,352200,10,,,,,,0,0,NO,,4,,
355,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,167000,6,,,,,,2,0,NO,,3,2,10000
356,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,164000,2,,,,,,0,0,YES,2169774,3,2,2169774
357,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,127800,3,,,,,,0,0,NO,,2,,
358,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,130450,7,,,,,,0,1,NO,,4,33,206935.2727
359,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,176500,6,,,,,,0,0,NO,46708.33333,6,29,68610
360,Nam,From 25 to 34 ,,,,,,,,,,,,,,,,,,,,,,111215,4,3,3,,,,0,0,NO,50000,3,1,50000
361,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,123000,1,,,,,,0,0,NO,,3,,
362,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,136670,6,,,,,,0,1,NO,100000,6,28,85027.42857
363,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,350100,8,,,,,,0,0,NO,,2,,
364,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,173500,5,,,,,,1,0,NO,,2,,
365,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,500700,10,,,,,,0,0,NO,200000,3,1,200000
366,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,345000,10,,,,,,0,0,NO,40000,6,3,260000
367,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,538000,13,,,,,,0,0,YES,3000000,4,3,2900000
368,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,119300,10,,,,,,0,0,NO,,4,8,273340.875
369,No infor,No infor,,,,,,,,,,,,,,,,,,,,,,127650,8,,,,,,0,0,NO,400000,4,6,193706.5
